generation_id,language_id,item_id,description
4,1,318,ここちよい　ねいろの　すず。\nもたせた　ポケモンは　こころが\nやすらぎ　なつきやすくなる。
4,1,319,もたせた　ポケモンが　メロメロの\nじょうたいに　なったときに\nいちどだけ　かいふくする。
4,1,320,ちょっと　こだわった　ハチマキ。\nもたせると　こうげきは　あがるが\nおなじ　わざしか　だせなくなる。
4,1,321,ラティオス　または　ラティアスに\nもたせると　とくこうと　とくぼうが\nあがる　ふしぎな　たま。
4,1,322,パールルに　もたせると\nとくこうが　あがる　キバ。\nするどく　ぎんいろに　ひかる。
4,1,323,パールルに　もたせると\nとくぼうが　あがる　ウロコ。\nうすい　ピンクいろに　ひかる。
4,1,324,はだざわりの　よい　スカーフ。\nもたせると　ノーマルタイプの\nわざの　いりょくが　あがる。
4,1,325,もたせた　ポケモンが　こうげきして\nあいてに　ダメージを　あたえたとき\nＨＰを　すこし　かいふく　できる。
4,1,326,ふしぎな　かおりの　おこう。\nもたせると　みずタイプの\nわざの　いりょくが　あがる。
4,1,327,もたせると　おこうの　ふしぎな\nかおりが　あいてを　まどわせて\nわざが　めいちゅう　しにくくなる。
4,1,328,ポケモンに　もたせて　シンオウの\nコンテストに　さんかさせると\nいつもより　かっこよく　みられる。
4,1,329,ポケモンに　もたせて　シンオウの\nコンテストに　さんかさせると\nいつもより　うつくしく　みられる。
4,1,330,ポケモンに　もたせて　シンオウの\nコンテストに　さんかさせると\nいつもより　かわいらしく　みられる。
4,1,331,ポケモンに　もたせて　シンオウの\nコンテストに　さんかさせると\nいつもより　かしこく　みられる。
4,1,332,ポケモンに　もたせて　シンオウの\nコンテストに　さんかさせると\nいつもより　たくましく　みられる。
4,1,335,もっていれば　ポケモンコンテストに\nさんか　することが　できる。\nきねんリボンが　かかれている。
4,1,344,ホウエンちほうの　でんせつと\nふかい　かかわりが　あると　いわれる\nあかく　かがやく　たま。
4,1,345,ホウエンちほうの　でんせつと\nふかい　かかわりが　あると　いわれる\nあおく　かがやく　たま。
4,1,354,おおむかし　うみに　すんでいた\nこだい　ポケモンの　カセキ。\nねっこの　いちぶ　らしい。
4,1,355,おおむかし　うみに　すんでいた\nこだい　ポケモンの　カセキ。\nツメの　いちぶ　らしい。
4,1,357,とっしん　こうげきで　こんらん\nさせることが　ある。　ごつごつした\nいわを　のぼることも　できる。
4,1,358,たたかいたい　トレーナーを\nおしえてくれる　きかい。\nあるくと　でんちが　たまる。
4,1,373,よるや　どうくつなど　くらいところで\nポケモンが　つかまえやすくなる\nちょっと　かわった　ボール。
4,1,374,つかまえた　ポケモンの　ＨＰと\nじょうたい　いじょうを　かいふくする\nちょっと　やさしい　ボール。
4,1,375,せんとうが　はじまって　すぐに\nつかうと　つかまえやすくなる\nちょっと　かわった　ボール。
4,1,376,なにかの　きねんの　しなとして\nとくべつに　つくられた\nかなり　めずらしい　ボール。
4,1,377,ハクタイの　かくれた　めいぶつ。\nポケモン　１ひきの　じょうたいの\nいじょうを　すべて　かいふくする。
4,1,378,せんとうちゅうの　ポケモンの\nとくぼうを　あげる　どうぐ。\nひっこめると　もとに　もどる。
4,1,379,くさむらや　どうくつ　などで\nつかうと　あまいにおいに　さそわれて\nやせいポケモンが　あらわれる。
4,1,380,ふかふかのつちに　まいて　つかう。\nつちの　かわきが　はやくなるが\nきのみの　そだちも　はやくなる。
4,1,381,ふかふかのつちに　まいて　つかう。\nつちの　かわきが　おそくなるが\nきのみの　そだちも　おそくなる。
4,1,382,ふかふかのつちに　まいて　つかう。\nきのみが　おちるまでの　じかんが\nふだんより　ながくなる。
4,1,383,ふかふかのつちに　まいて　つかう。\nかれたあとに　あたらしい　めが\nでてくる　かいすうが　ふえる。
4,1,384,おおむかし　ちじょうで　くらした\nこだい　ポケモンの　カセキ。\nえりかざりの　いちぶ　らしい。
4,1,385,おおむかし　ちじょうで　くらした\nこだい　ポケモンの　カセキ。\nあたまの　いちぶ　らしい。
4,1,386,ポケモンこうこがくの　うえで\nとても　きちょうな　ホネ。\nショップで　たかく　うれる。
4,1,387,ある　とくていの　ポケモンを\nしんかさせる　ふしぎな　いし。\nひかりのように　まぶしい。
4,1,388,ある　とくていの　ポケモンを\nしんかさせる　ふしぎな　いし。\nやみのように　くらい。
4,1,389,ある　とくていの　ポケモンを\nしんかさせる　ふしぎな　いし。\nひとみのように　まばゆい。
4,1,390,ある　とくていの　ポケモンを\nしんかさせる　ふしぎな　いし。\nたまのように　まるい。
4,1,391,これがないと　いしのとうが\nくずれてしまう　だいじないし。\nときどき　いしから　こえがきこえる。
4,1,392,ディアルガに　もたせると　ドラゴンと\nはがねタイプの　わざの　いりょくが\nあがる　ひかり　かがやく　たま。
4,1,393,パルキアに　もたせると　ドラゴンと\nみずタイプの　わざの　いりょくが\nあがる　うつくしく　かがやく　たま。
4,1,394,さわやかな　みどりの　そうげんが\nプリントされた　びんせん。\nポケモンに　もたせて　つかう。
4,1,395,まっかに　もえあがる　ほのおが\nプリントされた　びんせん。\nポケモンに　もたせて　つかう。
4,1,396,あおい　みずの　せかいが\nプリントされた　びんせん。\nポケモンに　もたせて　つかう。
4,1,397,きれいな　はなびら　もようが\nプリントされた　びんせん。\nポケモンに　もたせて　つかう。
4,1,398,うすぐらい　たんこうの　せかいが\nプリントされた　びんせん。\nポケモンに　もたせて　つかう。
4,1,399,かっこいい　きかいの　もようが\nプリントされた　びんせん。\nポケモンに　もたせて　つかう。
4,1,400,おおきな　ハートの　えがらが\nプリントされた　びんせん。\nポケモンに　もたせて　つかう。
4,1,401,さむそうな　ゆきの　せかいが\nプリントされた　びんせん。\nポケモンに　もたせて　つかう。
4,1,402,ゆうだいな　うちゅう　くうかんが\nプリントされた　びんせん。\nポケモンに　もたせて　つかう。
4,1,403,カラフルな　びんせんの　えがらが\nプリントされた　びんせん。\nポケモンに　もたせて　つかう。
4,1,404,あざやかな　にじいろ　もようが\nプリントされた　びんせん。\nポケモンに　もたせて　つかう。
4,1,405,かたそうな　レンガの　えがらが\nプリントされた　びんせん。\nポケモンに　もたせて　つかう。
4,1,406,ポケモンに　もたせると\nこうかばつぐんの　ほのお　わざを\nうけたとき　いりょくが　よわまる。
4,1,407,ポケモンに　もたせると\nこうかばつぐんの　みず　わざを\nうけたとき　いりょくが　よわまる。
4,1,408,ポケモンに　もたせると\nこうかばつぐんの　でんき　わざを\nうけたとき　いりょくが　よわまる。
4,1,409,ポケモンに　もたせると\nこうかばつぐんの　くさ　わざを\nうけたとき　いりょくが　よわまる。
4,1,410,ポケモンに　もたせると\nこうかばつぐんの　こおり　わざを\nうけたとき　いりょくが　よわまる。
4,1,411,ポケモンに　もたせると\nこうかばつぐんの　かくとう　わざを\nうけたとき　いりょくが　よわまる。
4,1,412,ポケモンに　もたせると\nこうかばつぐんの　どく　わざを\nうけたとき　いりょくが　よわまる。
