version_group_id,evo_from_id,evo_method_id,evo_into_id,level,item_id,move_id,pokemon_id,type_id,version_id,other_parameter
14,84,4,85,31,\N,\N,\N,\N,\N,0
14,86,4,87,34,\N,\N,\N,\N,\N,0
14,88,4,89,38,\N,\N,\N,\N,\N,0
14,90,8,91,0,84,\N,\N,\N,\N,0
14,92,4,93,25,\N,\N,\N,\N,\N,0
14,93,5,94,0,\N,\N,\N,\N,\N,0
14,95,6,208,0,233,\N,\N,\N,\N,0
14,96,4,97,26,\N,\N,\N,\N,\N,0
14,98,4,99,28,\N,\N,\N,\N,\N,0
14,100,4,101,30,\N,\N,\N,\N,\N,0
14,102,8,103,0,85,\N,\N,\N,\N,0
14,104,4,105,28,\N,\N,\N,\N,\N,0
14,108,21,463,0,\N,205,\N,\N,\N,0
14,109,4,110,35,\N,\N,\N,\N,\N,0
14,111,4,112,42,\N,\N,\N,\N,\N,0
14,112,6,464,0,321,\N,\N,\N,\N,0
14,113,1,242,0,\N,\N,\N,\N,\N,0
14,114,21,465,0,\N,246,\N,\N,\N,0
14,116,4,117,32,\N,\N,\N,\N,\N,0
14,117,6,230,0,235,\N,\N,\N,\N,0
14,118,4,119,33,\N,\N,\N,\N,\N,0
14,120,8,121,0,84,\N,\N,\N,\N,0
14,123,6,212,0,233,\N,\N,\N,\N,0
14,125,6,466,0,322,\N,\N,\N,\N,0
14,126,6,467,0,323,\N,\N,\N,\N,0
14,129,4,130,20,\N,\N,\N,\N,\N,0
14,133,2,196,0,\N,\N,\N,\N,\N,0
14,133,3,197,0,\N,\N,\N,\N,\N,0
14,133,8,134,0,84,\N,\N,\N,\N,0
14,133,8,135,0,83,\N,\N,\N,\N,0
14,133,8,136,0,82,\N,\N,\N,\N,0
14,133,26,470,0,\N,\N,\N,\N,\N,0
14,133,27,471,0,\N,\N,\N,\N,\N,0
14,137,6,233,0,252,\N,\N,\N,\N,0
14,138,4,139,40,\N,\N,\N,\N,\N,0
14,140,4,141,40,\N,\N,\N,\N,\N,0
14,147,4,148,30,\N,\N,\N,\N,\N,0
14,148,4,149,55,\N,\N,\N,\N,\N,0
14,152,4,153,16,\N,\N,\N,\N,\N,0
14,153,4,154,32,\N,\N,\N,\N,\N,0
14,155,4,156,14,\N,\N,\N,\N,\N,0
14,156,4,157,36,\N,\N,\N,\N,\N,0
14,158,4,159,18,\N,\N,\N,\N,\N,0
14,159,4,160,30,\N,\N,\N,\N,\N,0
14,161,4,162,15,\N,\N,\N,\N,\N,0
14,163,4,164,20,\N,\N,\N,\N,\N,0
14,165,4,166,18,\N,\N,\N,\N,\N,0
14,167,4,168,22,\N,\N,\N,\N,\N,0
14,170,4,171,27,\N,\N,\N,\N,\N,0
14,172,1,25,0,\N,\N,\N,\N,\N,0
14,173,1,35,0,\N,\N,\N,\N,\N,0
14,174,1,39,0,\N,\N,\N,\N,\N,0
14,175,1,176,0,\N,\N,\N,\N,\N,0
14,176,8,468,0,107,\N,\N,\N,\N,0
14,177,4,178,25,\N,\N,\N,\N,\N,0
14,179,4,180,15,\N,\N,\N,\N,\N,0
14,180,4,181,30,\N,\N,\N,\N,\N,0
14,183,4,184,18,\N,\N,\N,\N,\N,0
14,187,4,188,18,\N,\N,\N,\N,\N,0
14,188,4,189,27,\N,\N,\N,\N,\N,0
14,190,21,424,0,\N,458,\N,\N,\N,0
14,191,8,192,0,80,\N,\N,\N,\N,0
14,193,21,469,0,\N,246,\N,\N,\N,0
14,194,4,195,20,\N,\N,\N,\N,\N,0
14,198,8,430,0,108,\N,\N,\N,\N,0
14,200,8,429,0,108,\N,\N,\N,\N,0
14,204,4,205,31,\N,\N,\N,\N,\N,0
14,207,20,472,0,327,\N,\N,\N,\N,0
14,209,4,210,23,\N,\N,\N,\N,\N,0
14,215,20,461,0,326,\N,\N,\N,\N,0
14,216,4,217,30,\N,\N,\N,\N,\N,0
14,218,4,219,38,\N,\N,\N,\N,\N,0
14,220,4,221,33,\N,\N,\N,\N,\N,0
14,221,21,473,0,\N,246,\N,\N,\N,0
14,223,4,224,25,\N,\N,\N,\N,\N,0
14,228,4,229,24,\N,\N,\N,\N,\N,0
14,231,4,232,25,\N,\N,\N,\N,\N,0
14,233,6,474,0,324,\N,\N,\N,\N,0
14,236,9,106,20,\N,\N,\N,\N,\N,0
14,236,10,237,20,\N,\N,\N,\N,\N,0
14,236,11,107,20,\N,\N,\N,\N,\N,0
14,238,4,124,30,\N,\N,\N,\N,\N,0
14,239,4,125,30,\N,\N,\N,\N,\N,0
14,240,4,126,30,\N,\N,\N,\N,\N,0
14,246,4,247,30,\N,\N,\N,\N,\N,0
14,247,4,248,55,\N,\N,\N,\N,\N,0
14,252,4,253,16,\N,\N,\N,\N,\N,0
14,253,4,254,36,\N,\N,\N,\N,\N,0
14,255,4,256,16,\N,\N,\N,\N,\N,0
14,256,4,257,36,\N,\N,\N,\N,\N,0
14,258,4,259,16,\N,\N,\N,\N,\N,0
14,259,4,260,36,\N,\N,\N,\N,\N,0
14,261,4,262,18,\N,\N,\N,\N,\N,0
14,263,4,264,20,\N,\N,\N,\N,\N,0
14,265,12,266,7,\N,\N,\N,\N,\N,0
14,265,13,268,7,\N,\N,\N,\N,\N,0
14,266,4,267,10,\N,\N,\N,\N,\N,0
14,268,4,269,10,\N,\N,\N,\N,\N,0
14,270,4,271,14,\N,\N,\N,\N,\N,0
14,271,8,272,0,84,\N,\N,\N,\N,0
14,273,4,274,14,\N,\N,\N,\N,\N,0
14,274,8,275,0,85,\N,\N,\N,\N,0
14,276,4,277,22,\N,\N,\N,\N,\N,0
14,278,4,279,25,\N,\N,\N,\N,\N,0
14,280,4,281,20,\N,\N,\N,\N,\N,0
14,281,4,282,30,\N,\N,\N,\N,\N,0
14,281,17,475,30,109,\N,\N,\N,\N,0
14,283,4,284,22,\N,\N,\N,\N,\N,0
14,285,4,286,23,\N,\N,\N,\N,\N,0
14,287,4,288,18,\N,\N,\N,\N,\N,0
14,288,4,289,36,\N,\N,\N,\N,\N,0
14,290,14,291,20,\N,\N,\N,\N,\N,0
14,290,15,292,0,\N,\N,\N,\N,\N,0
14,293,4,294,20,\N,\N,\N,\N,\N,0
14,294,4,295,40,\N,\N,\N,\N,\N,0
14,296,4,297,24,\N,\N,\N,\N,\N,0
14,298,1,183,0,\N,\N,\N,\N,\N,0
14,299,25,476,0,\N,\N,\N,\N,\N,0
14,300,8,301,0,81,\N,\N,\N,\N,0
14,304,4,305,32,\N,\N,\N,\N,\N,0
14,305,4,306,42,\N,\N,\N,\N,\N,0
14,307,4,308,37,\N,\N,\N,\N,\N,0
14,309,4,310,26,\N,\N,\N,\N,\N,0
14,315,8,407,0,107,\N,\N,\N,\N,0
14,316,4,317,26,\N,\N,\N,\N,\N,0
14,318,4,319,30,\N,\N,\N,\N,\N,0
14,320,4,321,40,\N,\N,\N,\N,\N,0
14,322,4,323,33,\N,\N,\N,\N,\N,0
14,325,4,326,32,\N,\N,\N,\N,\N,0
14,328,4,329,35,\N,\N,\N,\N,\N,0
14,329,4,330,45,\N,\N,\N,\N,\N,0
14,331,4,332,32,\N,\N,\N,\N,\N,0
14,333,4,334,35,\N,\N,\N,\N,\N,0
14,339,4,340,30,\N,\N,\N,\N,\N,0
14,341,4,342,30,\N,\N,\N,\N,\N,0
14,343,4,344,36,\N,\N,\N,\N,\N,0
14,345,4,346,40,\N,\N,\N,\N,\N,0
14,347,4,348,40,\N,\N,\N,\N,\N,0
14,349,6,350,0,537,\N,\N,\N,\N,0
14,349,16,350,0,\N,\N,\N,\N,\N,170
14,353,4,354,37,\N,\N,\N,\N,\N,0
14,355,4,356,37,\N,\N,\N,\N,\N,0
14,356,6,477,0,325,\N,\N,\N,\N,0
14,360,4,202,15,\N,\N,\N,\N,\N,0
14,361,4,362,42,\N,\N,\N,\N,\N,0
14,361,18,478,42,109,\N,\N,\N,\N,0
14,363,4,364,32,\N,\N,\N,\N,\N,0
14,364,4,365,44,\N,\N,\N,\N,\N,0
14,366,6,367,0,226,\N,\N,\N,\N,0
14,366,6,368,0,227,\N,\N,\N,\N,0
14,371,4,372,30,\N,\N,\N,\N,\N,0
14,372,4,373,50,\N,\N,\N,\N,\N,0
14,374,4,375,20,\N,\N,\N,\N,\N,0
14,375,4,376,45,\N,\N,\N,\N,\N,0
14,387,4,388,18,\N,\N,\N,\N,\N,0
14,388,4,389,32,\N,\N,\N,\N,\N,0
14,390,4,391,14,\N,\N,\N,\N,\N,0
14,391,4,392,36,\N,\N,\N,\N,\N,0
14,393,4,394,16,\N,\N,\N,\N,\N,0
14,394,4,395,36,\N,\N,\N,\N,\N,0
14,396,4,397,14,\N,\N,\N,\N,\N,0
14,397,4,398,34,\N,\N,\N,\N,\N,0
14,399,4,400,15,\N,\N,\N,\N,\N,0
14,401,4,402,10,\N,\N,\N,\N,\N,0
14,403,4,404,15,\N,\N,\N,\N,\N,0
14,404,4,405,30,\N,\N,\N,\N,\N,0
14,406,2,315,0,\N,\N,\N,\N,\N,0
14,408,4,409,30,\N,\N,\N,\N,\N,0
14,410,4,411,30,\N,\N,\N,\N,\N,0
14,412,23,414,20,\N,\N,\N,\N,\N,0
14,412,24,413,20,\N,\N,\N,\N,\N,0
14,415,24,416,21,\N,\N,\N,\N,\N,0
14,418,4,419,26,\N,\N,\N,\N,\N,0
14,420,4,421,25,\N,\N,\N,\N,\N,0
14,422,4,423,30,\N,\N,\N,\N,\N,0
14,425,4,426,28,\N,\N,\N,\N,\N,0
14,427,1,428,0,\N,\N,\N,\N,\N,0
14,431,4,432,38,\N,\N,\N,\N,\N,0
14,433,3,358,0,\N,\N,\N,\N,\N,0
14,434,4,435,34,\N,\N,\N,\N,\N,0
14,436,4,437,33,\N,\N,\N,\N,\N,0
14,438,21,185,0,\N,102,\N,\N,\N,0
14,439,21,122,0,\N,102,\N,\N,\N,0
14,440,19,113,0,110,\N,\N,\N,\N,0
14,443,4,444,24,\N,\N,\N,\N,\N,0
14,444,4,445,48,\N,\N,\N,\N,\N,0
14,446,1,143,0,\N,\N,\N,\N,\N,0
14,447,2,448,0,\N,\N,\N,\N,\N,0
14,449,4,450,34,\N,\N,\N,\N,\N,0
14,451,4,452,40,\N,\N,\N,\N,\N,0
14,453,4,454,37,\N,\N,\N,\N,\N,0
14,456,4,457,31,\N,\N,\N,\N,\N,0
14,458,22,226,0,\N,\N,223,\N,\N,0
14,459,4,460,40,\N,\N,\N,\N,\N,0
14,495,4,496,17,\N,\N,\N,\N,\N,0
14,496,4,497,36,\N,\N,\N,\N,\N,0
14,498,4,499,17,\N,\N,\N,\N,\N,0
14,499,4,500,36,\N,\N,\N,\N,\N,0
14,501,4,502,17,\N,\N,\N,\N,\N,0
14,502,4,503,36,\N,\N,\N,\N,\N,0
14,504,4,505,20,\N,\N,\N,\N,\N,0
14,506,4,507,16,\N,\N,\N,\N,\N,0
14,507,4,508,32,\N,\N,\N,\N,\N,0
14,509,4,510,20,\N,\N,\N,\N,\N,0
14,511,8,512,0,85,\N,\N,\N,\N,0
14,513,8,514,0,82,\N,\N,\N,\N,0
14,515,8,516,0,84,\N,\N,\N,\N,0
14,517,8,518,0,81,\N,\N,\N,\N,0
14,519,4,520,21,\N,\N,\N,\N,\N,0
14,520,4,521,32,\N,\N,\N,\N,\N,0
14,522,4,523,27,\N,\N,\N,\N,\N,0
14,524,4,525,25,\N,\N,\N,\N,\N,0
14,525,5,526,0,\N,\N,\N,\N,\N,0
14,527,1,528,0,\N,\N,\N,\N,\N,0
14,529,4,530,31,\N,\N,\N,\N,\N,0
14,532,4,533,25,\N,\N,\N,\N,\N,0
14,533,5,534,0,\N,\N,\N,\N,\N,0
14,535,4,536,25,\N,\N,\N,\N,\N,0
14,536,4,537,36,\N,\N,\N,\N,\N,0
14,540,4,541,20,\N,\N,\N,\N,\N,0
14,541,1,542,0,\N,\N,\N,\N,\N,0
14,543,4,544,22,\N,\N,\N,\N,\N,0
14,544,4,545,30,\N,\N,\N,\N,\N,0
14,546,8,547,0,80,\N,\N,\N,\N,0
14,548,8,549,0,80,\N,\N,\N,\N,0
14,551,4,552,29,\N,\N,\N,\N,\N,0
14,552,4,553,40,\N,\N,\N,\N,\N,0
14,554,4,555,35,\N,\N,\N,\N,\N,0
14,557,4,558,34,\N,\N,\N,\N,\N,0
14,559,4,560,39,\N,\N,\N,\N,\N,0
14,562,4,563,34,\N,\N,\N,\N,\N,0
14,564,4,565,37,\N,\N,\N,\N,\N,0
14,566,4,567,37,\N,\N,\N,\N,\N,0
14,568,4,569,36,\N,\N,\N,\N,\N,0
14,570,4,571,30,\N,\N,\N,\N,\N,0
14,572,8,573,0,107,\N,\N,\N,\N,0
14,574,4,575,32,\N,\N,\N,\N,\N,0
14,575,4,576,41,\N,\N,\N,\N,\N,0
14,577,4,578,32,\N,\N,\N,\N,\N,0
14,578,4,579,41,\N,\N,\N,\N,\N,0
14,580,4,581,35,\N,\N,\N,\N,\N,0
14,582,4,583,35,\N,\N,\N,\N,\N,0
14,583,4,584,47,\N,\N,\N,\N,\N,0
14,585,4,586,34,\N,\N,\N,\N,\N,0
14,588,7,589,0,\N,\N,616,\N,\N,0
14,590,4,591,39,\N,\N,\N,\N,\N,0
14,592,4,593,40,\N,\N,\N,\N,\N,0
14,595,4,596,36,\N,\N,\N,\N,\N,0
14,597,4,598,40,\N,\N,\N,\N,\N,0
14,599,4,600,38,\N,\N,\N,\N,\N,0
14,600,4,601,49,\N,\N,\N,\N,\N,0
14,602,4,603,39,\N,\N,\N,\N,\N,0
14,603,8,604,0,83,\N,\N,\N,\N,0
14,605,4,606,42,\N,\N,\N,\N,\N,0
14,607,4,608,41,\N,\N,\N,\N,\N,0
14,608,8,609,0,108,\N,\N,\N,\N,0
14,610,4,611,38,\N,\N,\N,\N,\N,0
14,611,4,612,48,\N,\N,\N,\N,\N,0
14,613,4,614,37,\N,\N,\N,\N,\N,0
14,616,7,617,0,\N,\N,588,\N,\N,0
14,619,4,620,50,\N,\N,\N,\N,\N,0
14,622,4,623,43,\N,\N,\N,\N,\N,0
14,624,4,625,52,\N,\N,\N,\N,\N,0
14,627,4,628,54,\N,\N,\N,\N,\N,0
14,629,4,630,54,\N,\N,\N,\N,\N,0
14,633,4,634,50,\N,\N,\N,\N,\N,0
14,634,4,635,64,\N,\N,\N,\N,\N,0
14,636,4,637,59,\N,\N,\N,\N,\N,0
14,20028,23,414,20,\N,\N,\N,\N,\N,0
14,20028,24,10007,20,\N,\N,\N,\N,\N,0
14,20029,23,414,20,\N,\N,\N,\N,\N,0
14,20029,24,10008,20,\N,\N,\N,\N,\N,0
14,20031,4,20032,30,\N,\N,\N,\N,\N,0
14,20033,4,20036,34,\N,\N,\N,\N,\N,0
14,20034,4,20037,34,\N,\N,\N,\N,\N,0
14,20035,4,20038,34,\N,\N,\N,\N,\N,0
15,1,4,2,16,\N,\N,\N,\N,\N,0
15,2,4,3,32,\N,\N,\N,\N,\N,0
15,4,4,5,16,\N,\N,\N,\N,\N,0
15,5,4,6,36,\N,\N,\N,\N,\N,0
15,7,4,8,16,\N,\N,\N,\N,\N,0
15,8,4,9,36,\N,\N,\N,\N,\N,0
15,10,4,11,7,\N,\N,\N,\N,\N,0
15,11,4,12,10,\N,\N,\N,\N,\N,0
15,13,4,14,7,\N,\N,\N,\N,\N,0
15,14,4,15,10,\N,\N,\N,\N,\N,0
15,16,4,17,18,\N,\N,\N,\N,\N,0
15,17,4,18,36,\N,\N,\N,\N,\N,0
15,19,4,20,20,\N,\N,\N,\N,\N,0
15,21,4,22,20,\N,\N,\N,\N,\N,0
15,23,4,24,22,\N,\N,\N,\N,\N,0
15,25,8,26,0,83,\N,\N,\N,\N,0
15,27,4,28,22,\N,\N,\N,\N,\N,0
15,29,4,30,16,\N,\N,\N,\N,\N,0
15,30,8,31,0,81,\N,\N,\N,\N,0
15,32,4,33,16,\N,\N,\N,\N,\N,0
15,33,8,34,0,81,\N,\N,\N,\N,0
15,35,8,36,0,81,\N,\N,\N,\N,0
15,37,8,38,0,82,\N,\N,\N,\N,0
15,39,8,40,0,81,\N,\N,\N,\N,0
15,41,4,42,22,\N,\N,\N,\N,\N,0
15,42,1,169,0,\N,\N,\N,\N,\N,0
15,43,4,44,21,\N,\N,\N,\N,\N,0
15,44,8,45,0,85,\N,\N,\N,\N,0
15,44,8,182,0,80,\N,\N,\N,\N,0
15,46,4,47,24,\N,\N,\N,\N,\N,0
15,48,4,49,31,\N,\N,\N,\N,\N,0
15,50,4,51,26,\N,\N,\N,\N,\N,0
15,52,4,53,28,\N,\N,\N,\N,\N,0
15,54,4,55,33,\N,\N,\N,\N,\N,0
15,56,4,57,28,\N,\N,\N,\N,\N,0
15,58,8,59,0,82,\N,\N,\N,\N,0
15,60,4,61,25,\N,\N,\N,\N,\N,0
15,61,6,186,0,221,\N,\N,\N,\N,0
15,61,8,62,0,84,\N,\N,\N,\N,0
15,63,4,64,16,\N,\N,\N,\N,\N,0
15,64,5,65,0,\N,\N,\N,\N,\N,0
15,66,4,67,28,\N,\N,\N,\N,\N,0
15,67,5,68,0,\N,\N,\N,\N,\N,0
15,69,4,70,21,\N,\N,\N,\N,\N,0
15,70,8,71,0,85,\N,\N,\N,\N,0
15,72,4,73,30,\N,\N,\N,\N,\N,0
15,74,4,75,25,\N,\N,\N,\N,\N,0
15,75,5,76,0,\N,\N,\N,\N,\N,0
15,77,4,78,40,\N,\N,\N,\N,\N,0
15,79,4,80,37,\N,\N,\N,\N,\N,0
15,79,6,199,37,221,\N,\N,\N,\N,0
15,81,4,82,30,\N,\N,\N,\N,\N,0
15,82,25,462,0,\N,\N,\N,\N,\N,0
15,84,4,85,31,\N,\N,\N,\N,\N,0
15,86,4,87,34,\N,\N,\N,\N,\N,0
15,88,4,89,38,\N,\N,\N,\N,\N,0
15,90,8,91,0,84,\N,\N,\N,\N,0
15,92,4,93,25,\N,\N,\N,\N,\N,0
15,93,5,94,0,\N,\N,\N,\N,\N,0
15,95,6,208,0,233,\N,\N,\N,\N,0
15,96,4,97,26,\N,\N,\N,\N,\N,0
15,98,4,99,28,\N,\N,\N,\N,\N,0
15,100,4,101,30,\N,\N,\N,\N,\N,0
15,102,8,103,0,85,\N,\N,\N,\N,0
15,104,4,105,28,\N,\N,\N,\N,\N,0
15,108,21,463,0,\N,205,\N,\N,\N,0
15,109,4,110,35,\N,\N,\N,\N,\N,0
15,111,4,112,42,\N,\N,\N,\N,\N,0
15,112,6,464,0,321,\N,\N,\N,\N,0
15,113,1,242,0,\N,\N,\N,\N,\N,0
15,114,21,465,0,\N,246,\N,\N,\N,0
15,116,4,117,32,\N,\N,\N,\N,\N,0
15,117,6,230,0,235,\N,\N,\N,\N,0
15,118,4,119,33,\N,\N,\N,\N,\N,0
15,120,8,121,0,84,\N,\N,\N,\N,0
15,123,6,212,0,233,\N,\N,\N,\N,0
15,125,6,466,0,322,\N,\N,\N,\N,0
15,126,6,467,0,323,\N,\N,\N,\N,0
15,129,4,130,20,\N,\N,\N,\N,\N,0
15,133,2,196,0,\N,\N,\N,\N,\N,0
15,133,3,197,0,\N,\N,\N,\N,\N,0
15,133,8,134,0,84,\N,\N,\N,\N,0
15,133,8,135,0,83,\N,\N,\N,\N,0
15,133,8,136,0,82,\N,\N,\N,\N,0
15,133,26,470,0,\N,\N,\N,\N,\N,0
15,133,27,471,0,\N,\N,\N,\N,\N,0
15,133,29,700,0,\N,\N,\N,17,\N,0
15,137,6,233,0,252,\N,\N,\N,\N,0
15,138,4,139,40,\N,\N,\N,\N,\N,0
15,140,4,141,40,\N,\N,\N,\N,\N,0
15,147,4,148,30,\N,\N,\N,\N,\N,0
15,148,4,149,55,\N,\N,\N,\N,\N,0
15,152,4,153,16,\N,\N,\N,\N,\N,0
15,153,4,154,32,\N,\N,\N,\N,\N,0
15,155,4,156,14,\N,\N,\N,\N,\N,0
15,156,4,157,36,\N,\N,\N,\N,\N,0
15,158,4,159,18,\N,\N,\N,\N,\N,0
15,159,4,160,30,\N,\N,\N,\N,\N,0
15,161,4,162,15,\N,\N,\N,\N,\N,0
15,163,4,164,20,\N,\N,\N,\N,\N,0
15,165,4,166,18,\N,\N,\N,\N,\N,0
15,167,4,168,22,\N,\N,\N,\N,\N,0
15,170,4,171,27,\N,\N,\N,\N,\N,0
15,172,1,25,0,\N,\N,\N,\N,\N,0
15,173,1,35,0,\N,\N,\N,\N,\N,0
15,174,1,39,0,\N,\N,\N,\N,\N,0
15,175,1,176,0,\N,\N,\N,\N,\N,0
15,176,8,468,0,107,\N,\N,\N,\N,0
15,177,4,178,25,\N,\N,\N,\N,\N,0
15,179,4,180,15,\N,\N,\N,\N,\N,0
15,180,4,181,30,\N,\N,\N,\N,\N,0
15,183,4,184,18,\N,\N,\N,\N,\N,0
15,187,4,188,18,\N,\N,\N,\N,\N,0
15,188,4,189,27,\N,\N,\N,\N,\N,0
15,190,21,424,0,\N,458,\N,\N,\N,0
15,191,8,192,0,80,\N,\N,\N,\N,0
15,193,21,469,0,\N,246,\N,\N,\N,0
15,194,4,195,20,\N,\N,\N,\N,\N,0
15,198,8,430,0,108,\N,\N,\N,\N,0
15,200,8,429,0,108,\N,\N,\N,\N,0
15,204,4,205,31,\N,\N,\N,\N,\N,0
15,207,20,472,0,327,\N,\N,\N,\N,0
15,209,4,210,23,\N,\N,\N,\N,\N,0
15,215,20,461,0,326,\N,\N,\N,\N,0
15,216,4,217,30,\N,\N,\N,\N,\N,0
15,218,4,219,38,\N,\N,\N,\N,\N,0
15,220,4,221,33,\N,\N,\N,\N,\N,0
15,221,21,473,0,\N,246,\N,\N,\N,0
15,223,4,224,25,\N,\N,\N,\N,\N,0
15,228,4,229,24,\N,\N,\N,\N,\N,0
15,231,4,232,25,\N,\N,\N,\N,\N,0
15,233,6,474,0,324,\N,\N,\N,\N,0
15,236,9,106,20,\N,\N,\N,\N,\N,0
15,236,10,237,20,\N,\N,\N,\N,\N,0
15,236,11,107,20,\N,\N,\N,\N,\N,0
15,238,4,124,30,\N,\N,\N,\N,\N,0
15,239,4,125,30,\N,\N,\N,\N,\N,0
15,240,4,126,30,\N,\N,\N,\N,\N,0
15,246,4,247,30,\N,\N,\N,\N,\N,0
15,247,4,248,55,\N,\N,\N,\N,\N,0
15,252,4,253,16,\N,\N,\N,\N,\N,0
15,253,4,254,36,\N,\N,\N,\N,\N,0
15,255,4,256,16,\N,\N,\N,\N,\N,0
15,256,4,257,36,\N,\N,\N,\N,\N,0
15,258,4,259,16,\N,\N,\N,\N,\N,0
15,259,4,260,36,\N,\N,\N,\N,\N,0
15,261,4,262,18,\N,\N,\N,\N,\N,0
15,263,4,264,20,\N,\N,\N,\N,\N,0
15,265,12,266,7,\N,\N,\N,\N,\N,0
15,265,13,268,7,\N,\N,\N,\N,\N,0
15,266,4,267,10,\N,\N,\N,\N,\N,0
15,268,4,269,10,\N,\N,\N,\N,\N,0
15,270,4,271,14,\N,\N,\N,\N,\N,0
15,271,8,272,0,84,\N,\N,\N,\N,0
15,273,4,274,14,\N,\N,\N,\N,\N,0
15,274,8,275,0,85,\N,\N,\N,\N,0
15,276,4,277,22,\N,\N,\N,\N,\N,0
15,278,4,279,25,\N,\N,\N,\N,\N,0
15,280,4,281,20,\N,\N,\N,\N,\N,0
15,281,4,282,30,\N,\N,\N,\N,\N,0
15,281,17,475,30,109,\N,\N,\N,\N,0
15,283,4,284,22,\N,\N,\N,\N,\N,0
15,285,4,286,23,\N,\N,\N,\N,\N,0
15,287,4,288,18,\N,\N,\N,\N,\N,0
15,288,4,289,36,\N,\N,\N,\N,\N,0
15,290,14,291,20,\N,\N,\N,\N,\N,0
15,290,15,292,0,\N,\N,\N,\N,\N,0
15,293,4,294,20,\N,\N,\N,\N,\N,0
15,294,4,295,40,\N,\N,\N,\N,\N,0
15,296,4,297,24,\N,\N,\N,\N,\N,0
15,298,1,183,0,\N,\N,\N,\N,\N,0
15,299,25,476,0,\N,\N,\N,\N,\N,0
15,300,8,301,0,81,\N,\N,\N,\N,0
15,304,4,305,32,\N,\N,\N,\N,\N,0
15,305,4,306,42,\N,\N,\N,\N,\N,0
15,307,4,308,37,\N,\N,\N,\N,\N,0
15,309,4,310,26,\N,\N,\N,\N,\N,0
15,315,8,407,0,107,\N,\N,\N,\N,0
15,316,4,317,26,\N,\N,\N,\N,\N,0
15,318,4,319,30,\N,\N,\N,\N,\N,0
15,320,4,321,40,\N,\N,\N,\N,\N,0
15,322,4,323,33,\N,\N,\N,\N,\N,0
15,325,4,326,32,\N,\N,\N,\N,\N,0
15,328,4,329,35,\N,\N,\N,\N,\N,0
15,329,4,330,45,\N,\N,\N,\N,\N,0
15,331,4,332,32,\N,\N,\N,\N,\N,0
15,333,4,334,35,\N,\N,\N,\N,\N,0
15,339,4,340,30,\N,\N,\N,\N,\N,0
15,341,4,342,30,\N,\N,\N,\N,\N,0
15,343,4,344,36,\N,\N,\N,\N,\N,0
15,345,4,346,40,\N,\N,\N,\N,\N,0
15,347,4,348,40,\N,\N,\N,\N,\N,0
15,349,6,350,0,537,\N,\N,\N,\N,0
15,349,16,350,0,\N,\N,\N,\N,\N,170
15,353,4,354,37,\N,\N,\N,\N,\N,0
15,355,4,356,37,\N,\N,\N,\N,\N,0
15,356,6,477,0,325,\N,\N,\N,\N,0
15,360,4,202,15,\N,\N,\N,\N,\N,0
15,361,4,362,42,\N,\N,\N,\N,\N,0
15,361,18,478,42,109,\N,\N,\N,\N,0
15,363,4,364,32,\N,\N,\N,\N,\N,0
15,364,4,365,44,\N,\N,\N,\N,\N,0
15,366,6,367,0,226,\N,\N,\N,\N,0
15,366,6,368,0,227,\N,\N,\N,\N,0
15,371,4,372,30,\N,\N,\N,\N,\N,0
15,372,4,373,50,\N,\N,\N,\N,\N,0
15,374,4,375,20,\N,\N,\N,\N,\N,0
15,375,4,376,45,\N,\N,\N,\N,\N,0
15,387,4,388,18,\N,\N,\N,\N,\N,0
15,388,4,389,32,\N,\N,\N,\N,\N,0
15,390,4,391,14,\N,\N,\N,\N,\N,0
15,391,4,392,36,\N,\N,\N,\N,\N,0
15,393,4,394,16,\N,\N,\N,\N,\N,0
15,394,4,395,36,\N,\N,\N,\N,\N,0
15,396,4,397,14,\N,\N,\N,\N,\N,0
15,397,4,398,34,\N,\N,\N,\N,\N,0
15,399,4,400,15,\N,\N,\N,\N,\N,0
15,401,4,402,10,\N,\N,\N,\N,\N,0
15,403,4,404,15,\N,\N,\N,\N,\N,0
15,404,4,405,30,\N,\N,\N,\N,\N,0
15,406,2,315,0,\N,\N,\N,\N,\N,0
15,408,4,409,30,\N,\N,\N,\N,\N,0
15,410,4,411,30,\N,\N,\N,\N,\N,0
15,412,23,414,20,\N,\N,\N,\N,\N,0
15,412,24,413,20,\N,\N,\N,\N,\N,0
15,415,24,416,21,\N,\N,\N,\N,\N,0
15,418,4,419,26,\N,\N,\N,\N,\N,0
15,420,4,421,25,\N,\N,\N,\N,\N,0
15,422,4,423,30,\N,\N,\N,\N,\N,0
15,425,4,426,28,\N,\N,\N,\N,\N,0
15,427,1,428,0,\N,\N,\N,\N,\N,0
15,431,4,432,38,\N,\N,\N,\N,\N,0
15,433,3,358,0,\N,\N,\N,\N,\N,0
15,434,4,435,34,\N,\N,\N,\N,\N,0
15,436,4,437,33,\N,\N,\N,\N,\N,0
15,438,21,185,0,\N,102,\N,\N,\N,0
15,439,21,122,0,\N,102,\N,\N,\N,0
15,440,19,113,0,110,\N,\N,\N,\N,0
15,443,4,444,24,\N,\N,\N,\N,\N,0
15,444,4,445,48,\N,\N,\N,\N,\N,0
15,446,1,143,0,\N,\N,\N,\N,\N,0
15,447,2,448,0,\N,\N,\N,\N,\N,0
15,449,4,450,34,\N,\N,\N,\N,\N,0
