language_id,form_id,version_id,entry
1,48,17,ちいさな　めが　たくさん　あつまって\nおおきな　めに　なっている。\nよるになると　あかりに　あつまる。
1,48,18,りょうめは　レーダーきのうを\nそなえている。くらやみに　かくれた\nちいさなむしも　つかまえてたべる。
1,48,19,ぜんしんから　どくが　にじみでる。\nくらくなると　あかりに　むらがった\nちいさなむしを　とらえて　たべる。
1,49,15,はばたいて　りんぷんを　まきちらす。\nりんぷんが　からだに　つくと　どくの\nせいぶんが　ひふに　しみこんでくる。
1,49,16,はばたいて　りんぷんを　まきちらす。\nりんぷんが　からだに　つくと　どくの\nせいぶんが　ひふに　しみこんでくる。
1,49,17,はばたいて　りんぷんを　まきちらす。\nりんぷんが　からだに　つくと　どくの\nせいぶんが　ひふに　しみこんでくる。
1,49,18,こうげき　するときは　はげしく\nおおきな　はねを　はばたかせ\nどくのこなを　ふりまく。
1,49,19,はねの　りんぷんは　いろがこいと\nどくをあたえ　うすいと　しびれさすと\nいったぐあいに　こうかが　ちがう。
1,50,15,ちちゅうで　くらしている　ポケモン。\nくらい　ちかに　いるため\nあかるい　たいようが　にがて。
1,50,16,ちちゅうで　くらしている　ポケモン。\nくらい　ちかに　いるため\nあかるい　たいようが　にがて。
1,50,17,ちちゅうで　くらしている　ポケモン。\nくらい　ちかに　いるため\nあかるい　たいようが　にがて。
1,50,18,ひふが　とても　うすいので\nひかりに　てらされると　けつえきが\nあたためられて　よわってしまう。
1,50,19,ディグダが　とおったあとの\nだいちは　ほどよく　たがやされて\nさいこうの　はたけに　なる。
1,51,15,３つの　あたまが　たがいちがいに\nうごいて　どんなに　かたい　ちそうも\nちか１００キロまで　ほりすすむ。
1,51,16,３つの　あたまが　たがいちがいに\nうごいて　どんなに　かたい　ちそうも\nちか１００キロまで　ほりすすむ。
1,51,17,３つの　あたまが　たがいちがいに\nうごいて　どんなに　かたい　ちそうも\nちか１００キロまで　ほりすすむ。
1,51,18,３つの　あたまが　たがいちがいに\nうごくのは　まわりの　つちを\nやわらかくして　ほりやすくするため。
1,51,19,すごい　ちからの　もちぬしで\nどんなに　かたい　じめんでも\nちか１００キロまで　ほりすすむ。
1,52,15,よなかに　こうどうする　しゅうせい。\nきらきら　ひかるものを　みつけると\nまけないくらい　ひとみが　かがやく。
1,52,16,よなかに　こうどうする　しゅうせい。\nきらきら　ひかるものを　みつけると\nまけないくらい　ひとみが　かがやく。
1,52,17,よなかに　こうどうする　しゅうせい。\nきらきら　ひかるものを　みつけると\nまけないくらい　ひとみが　かがやく。
1,52,18,まるいものを　みつけると\nじかんを　わすれて　あそんでしまう。\nそして　つかれて　ねてしまう。
1,52,19,きらきら　ひかるモノが　だいすき。\nとくに　コインが　おきにいりで\nひろっては　どこかに　かくしている。
1,53,15,きぐらいが　たかい　ポケモン。\nマニアの　あいだでは　ひたいの\nほうせきの　サイズが　わだいになる。
1,53,16,きぐらいが　たかい　ポケモン。\nマニアの　あいだでは　ひたいの\nほうせきの　サイズが　わだいになる。
1,53,17,きぐらいが　たかい　ポケモン。\nマニアの　あいだでは　ひたいの\nほうせきの　サイズが　わだいになる。
1,53,18,ぜんしんから　ただよう　きひんに\nあこがれる　ひとも　おおいが\nなにかあると　すぐ　ひっかいてくる。
1,53,19,しなやかな　きんにくの　おかげで\nあしおとひとつ　たてずに　あるける。\nえものを　かるときは　いっしゅん。
1,54,15,ずつうが　はげしくなると　ふしぎな\nちからを　つかうようになる。\nそのときの　ことは　おぼえていない。
1,54,16,ふしぎな　ちからを　もっているが\nつかったときの　きおくが　ないので\nいつも　くびを　かしげている。
1,54,17,ふしぎな　のうりょくを　もてあまし\nいつも　ずつうに　なやまされている。\nたまに　ふしぎなちからを　つかう。
1,54,18,ふしぎな　ちからを　ひめているが\nつかった　きおくが　ないので\nいつも　くびを　かしげている。
1,54,19,いつもの　ずつうが　はげしくなると\nふしぎなちからを　はっきするが\nそのときの　きおくは　ないらしい。
1,55,15,みずうみに　すむ　ポケモン。\nおよぐ　スピードは　オリンピックの\nきんメダリストよりも　はやい。
1,55,16,はったつした　てあしの　みずかきが\nおそるべき　スピードを　うみだす。\nポケモンいち　およぎが　とくい。
1,55,17,てのひらの　はったつした　みずかきを\nつかって　ダイナミックに　そして\nゆうがに　およぐ　すがたをみかける。
1,55,18,みずかきのついた　ながい　てあしを\nつかい　ぜんりょくで　およぎだすと\nなぜか　ひたいが　ひかりかがやく。
1,55,19,ゆうぐれ　みずべに　すがたをみせる。\nひたいが　あやしく　ひかるとき\nじんつうりきを　つかいこなすという。
1,56,15,きのうえで　せいかつしている。\nむれの　１ぴきが　おこりはじめると\nぜんいんが　いみもなく　あばれだす。
1,56,16,きのうえで　せいかつしている。\nむれの　１ぴきが　おこりはじめると\nぜんいんが　いみもなく　あばれだす。
1,56,17,きのうえで　せいかつしている。\nむれの　１ぴきが　おこりはじめると\nぜんいんが　いみもなく　あばれだす。
1,56,18,いつも　おこっている。\nてごろな　えものを　みかけると\nむれを　なして　おそいかかる。
1,56,19,いみもなく　おこって　あばれだすと\nなかまの　くべつも　つかなくなるので\nちかよるのは　ひじょうに　きけんだ。
1,57,15,しせんが　あっただけで　おこり\nにげだしたら　また　おこり\nたたきのめしても　まだ　おこる。
1,57,16,しせんが　あっただけで　おこり\nにげだしたら　また　おこり\nたたきのめしても　まだ　おこる。
1,57,17,しせんが　あっただけで　おこり\nにげだしたら　また　おこり\nたたきのめしても　まだ　おこる。
1,57,18,ねているときに　ちかよると\nねぼけたまま　おこりだして\nわけもわからず　おいかけてくる。
1,57,19,だれかの　しせんを　かんじただけで\nもうれつに　おこりだす。そして\nめがあった　ものを　おいかけるのだ。
