generation_id,language_id,ability_id,description
4,5,12,Impedisce al Pokémon di\ninfatuarsi.
4,5,13,Neutralizza gli effetti\nmeteo.
4,5,14,Aumenta la precisione\ndel Pokémon.
4,5,15,Impedisce al Pokémon\ndi addormentarsi.
4,5,16,Cambia il tipo del Pokémon\nsecondo la mossa subita.
4,5,17,Impedisce al Pokémon di\nvenire avvelenato.
4,5,18,Potenzia le mosse fuoco\nse colpiti dalle stesse.
4,5,19,Blocca effetti aggiuntivi\ndegli attacchi subiti.
4,5,20,Impedisce al Pokémon\ndi subire la confusione.
4,5,21,Resiste alle mosse che\ncomportano sostituzione.
4,5,22,Riduce l’Attacco del\nnemico.
4,5,23,Impedisce la fuga al\nnemico.
4,5,24,Danneggia il nemico\nal contatto subito.
4,5,25,Rende vulnerabili solo\nalle mosse superefficaci.
4,5,26,Protegge totalmente da\nattacchi di tipo Terra.
4,5,27,"Al contatto può causare\nVLN, PAR o DRM."
4,5,28,"Passa veleno, paralisi o\nscottatura al nemico."
4,5,29,"Evita la riduzione delle\nstatistiche, se subita."
4,5,30,Cura i problemi di stato\ndel Pokémon sostituito.
4,5,31,Il Pokémon attira tutte\nle mosse di tipo Elettro.
4,5,32,Effetti aggiuntivi più\nprobabili.
4,5,33,Dà al Pokémon più\nVelocità nella pioggia.
4,5,34,Aumenta Velocità del\nPokémon se c’è il sole.
4,5,35,Più probabile incontrare\nPokémon selvatici.
4,5,36,Copia l’abilità del nemico.
4,5,37,Migliora l’Attacco\ndel Pokémon.
4,5,38,"Al contatto subito, può\navvelenare il nemico."
4,5,39,Impedisce al Pokémon\ndi tentennare.
4,5,40,Impedisce al Pokémon di\nrimanere congelato.
4,5,41,Impedisce al Pokémon di\nrimanere scottato.
4,5,42,Impedisce la fuga ai\nPokémon di tipo Acciaio.
4,5,43,Protegge totalmente da\nmosse sonore.
4,5,44,Il Pokémon recupera PS\nquando piove.
4,5,45,Causa una tempesta di\nsabbia durante la lotta.
4,5,46,Il nemico usa più PP.
4,5,47,Protegge meglio da mosse\ndi tipo Fuoco e Ghiaccio.
4,5,48,Il Pokémon si risveglia\nrapidamente dal sonno.
4,5,49,Il contatto subito può\nscottare il nemico.
4,5,50,Garantisce la fuga dai\nPokémon selvatici.
4,5,51,Evita che cali la\nprecisione del Pokémon.
4,5,52,Evita la riduzione\ndell’Attacco.
4,5,53,Il Pokémon può\ntrovare strumenti.
4,5,54,Il Pokémon può attaccare\nun turno sì e uno no.
4,5,55,"Aumenta l’Attacco, ma\nriduce la precisione."
4,5,56,"Al contatto subito, il\nnemico può infatuarsi."
4,5,57,Aumenta l’Att. Sp. se un\naltro Pokémon ha Meno.
4,5,58,Aumenta l’Att. Sp. se un\naltro Pokémon ha Più.
4,5,59,L’aspetto di CASTFORM\ncambia in base al tempo.
4,5,60,Protegge il Pokémon\ndal furto di strumenti.
4,5,61,Può guarire i problemi di\nstato del Pokémon.
4,5,62,Aumenta l’Attacco in\ncaso di problemi di stato.
4,5,63,Aumenta la Difesa in caso\ndi problemi di stato.
4,5,64,Danni al nemico che usa\nmosse assorbi-energia.
4,5,65,In difficoltà potenzia\nle mosse di tipo Erba.
4,5,66,In difficoltà potenzia\nle mosse di tipo Fuoco.
4,5,67,In difficoltà potenzia\nle mosse di tipo Acqua.
4,5,68,In difficoltà potenzia le\nmosse di tipo Coleottero.
4,5,69,Protegge il Pokémon dai\ncontraccolpi.
4,5,70,Il Pokémon fa uscire\nil sole nella lotta.
4,5,71,Impedisce la fuga al\nnemico.
4,5,72,Impedisce al Pokémon\ndi addormentarsi.
4,5,73,"Evita le riduzioni delle\nstatistiche, se subite."
4,5,74,Aumenta la potenza degli\nattacchi fisici.
4,5,75,Il Pokémon è protetto\ndai brutti colpi.
4,5,76,Neutralizza gli effetti\nmeteo.
4,5,77,Aumenta l’elusione se\nil Pokémon è confuso.
4,5,78,Aumenta Velocità se col-\npito da mosse elettriche.
4,5,79,Aumenta Att. se il nemico\nè dello stesso sesso.
4,5,80,Aumenta la Velocità se\nil Pokémon tentenna.
4,5,81,Aumenta l’elusione\nquando grandina.
4,5,82,Favorisce l’uso rapido\ndi una Bacca tenuta.
4,5,83,Massimizza l’Attacco\ndopo un brutto colpo.
4,5,84,Sale Veloc. se strum. te-\nnuto si perde o consuma.
4,5,85,Indebolisce l’effetto di\nmosse di tipo Fuoco.
4,5,86,Le statistiche possono\ncambiare all’impazzata.
4,5,87,Riduce PS se fa caldo.\nL’acqua ridà PS.
4,5,88,Regola la potenza in base\nal nemico.
4,5,89,Potenzia le mosse\ntirapugni.
4,5,90,Ridà PS se il Pokémon\nè avvelenato.
4,5,91,Potenzia le mosse del\ntipo del Pokémon.
4,5,92,Aumenta la frequenza di\nmosse multicolpo.
4,5,93,Cura i problemi di stato\nse piove.
4,5,94,Aumenta l’Att. Sp. ma\nriduce i PS se c’è il sole.
4,5,95,Aumenta la Velocità se\nc’è un problema di stato.
4,5,96,Le mosse del Pokémon di-\nventano di tipo Normale.
4,5,97,Potenzia le mosse se\ndiventano brutti colpi.
4,5,98,Il Pokémon subisce danni\nsolo da attacchi diretti.
4,5,99,Gli attacchi dei Pokémon\nvanno a buon fine.
4,5,100,Anche i nemici più lenti\nattaccano per primi.
4,5,101,Potenzia le mosse più\ndeboli del Pokémon.
4,5,102,Evita problemi di stato\nquando c’è il sole.
4,5,103,Il Pokémon non può usare\nlo strumento che tiene.
4,5,104,Le mosse si usano a\nprescindere dalle abilità.
4,5,105,Maggiore probabilità di\ninfliggere brutti colpi.
4,5,106,Arreca danno al nemico\nsferrante il colpo da KO.
4,5,107,Rivela se il nemico ha\nmosse pericolose.
4,5,108,Scopre la mossa più\npotente del nemico.
4,5,109,Ignora gli aumenti delle\nstatistiche del nemico.
4,5,110,Potenzia le mosse\n“non molto efficaci”.
4,5,111,Riduce la potenza delle\nmosse superefficaci.
4,5,112,Dimezza per un po’\nl’Attacco e la Velocità.
4,5,113,Le mosse colpiscono pure\ni nemici di tipo Spettro.
4,5,114,Il Pokémon attira tutte\nle mosse di tipo Acqua.
4,5,115,Il Pokémon recupera PS\nquando grandina.
4,5,116,Riduce la potenza delle\nmosse superefficaci.
4,5,117,Il Pokémon provoca una\ngrandinata in lotta.
4,5,118,Il Pokémon può\nraccogliere Miele.
4,5,119,Il Pokémon scopre che\nstrumento ha il nemico.
4,5,120,Potenzia le mosse che\nprovocano contraccolpi.
4,5,121,Cambia tipo a seconda\ndella Lastra che tiene.
4,5,122,Potenzia i Pokémon della\nsquadra se c’è il sole.
4,5,123,Riduce i PS dei nemici\naddormentati.
4,6,1,El olor ayuda a mantener\nlejos Pokémon salvajes.
4,6,2,Hace que llueva cuando\nentra en combate.
4,6,3,Aumenta la Velocidad\ngradualmente.
4,6,4,Bloquea golpes críticos.
4,6,5,Protege de movimientos\nque dejan KO de 1 golpe.
4,6,6,Evita que se\nautodestruyan.
4,6,7,Evita la parálisis.
4,6,8,Aumenta la evasión en\nlas tormentas de arena.
4,6,9,Puede paralizar al\nmínimo contacto.
4,6,10,Recupera PS al recibir\nataques eléctricos.
4,6,11,Recupera PS al recibir \nataques de tipo Agua.
4,6,12,Evita que el Pokémon\nse enamore.
4,6,13,Anula los efectos del\ntiempo atmosférico.
4,6,14,Aumenta la precisión.
4,6,15,Evita el quedarse\ndormido.
4,6,16,Cambia el tipo al del\nmovimiento rival.
4,6,17,Evita el envenenamiento.
4,6,18,Potencia movs. tipo Fuego\ntras ataques tipo Fuego.
4,6,19,Anula efecto secundario\ndel ataque sufrido.
4,6,20,Evita la confusión.
4,6,21,Anula movimientos rivales\nque fuerzan el relevo.
4,6,22,Baja el Ataque del rival.
4,6,23,Evita que el enemigo\nhuya.
4,6,24,Hiere al tacto.
4,6,25,Solo le dañan movimientos\nmuy eficaces.
4,6,26,Es inmune frente a los\nataques de tipo Tierra.
4,6,27,"Puede dormir, envenenar\no paralizar al contacto."
4,6,28,"Pasa envenenamiento,\nparálisis y quemaduras."
4,6,29,Puede evitar que bajen\nlas características.
4,6,30,Cura problemas de estado\nal cambiar de Pokémon.
4,6,31,Frena los ataques\nde tipo Eléctrico.
4,6,32,Aumenta la probabilidad\nde efectos secundarios.
4,6,33,Sube la Velocidad cuando\nhay lluvia.
4,6,34,Sube la Velocidad cuando\nhay sol.
4,6,35,Aumenta la probabilidad\nde encontrar Pokémon.
4,6,36,El Pokémon copia la\nhabilidad del rival.
4,6,37,Aumenta el Ataque.
4,6,38,Puede envenenar al\nmínimo contacto.
4,6,39,Evita el retroceso.
4,6,40,Evita la congelación.
4,6,41,Evita las quemaduras.
4,6,42,Evita que Pokémon de\ntipo Acero escapen.
4,6,43,Evita ataques de sonido.
4,6,44,El Pokémon gana PS\ngradualmente si llueve.
4,6,45,Crea una tormenta de\narena en el combate.
4,6,46,Hace que los PP del rival\nse acaben antes.
4,6,47,Protege de los ataques\nde tipo Fuego y Hielo.
4,6,48,El Pokémon se despierta\nrápidamente.
4,6,49,Puede quemar al mínimo\ncontacto.
4,6,50,Permite escapar de todos\nlos Pokémon salvajes.
4,6,51,Evita que disminuya\nla precisión.
4,6,52,Evita que disminuya\nel Ataque.
4,6,53,El Pokémon puede\nencontrar objetos.
4,6,54,El Pokémon no atacará en\nturnos consecutivos.
4,6,55,"Aumenta el Ataque, pero\nreduce la precisión."
4,6,56,Tocar al Pokémon puede\ncausar enamoramiento.
4,6,57,Potencia At. Esp. si otro\ntiene la habilidad Menos.
4,6,58,Potencia At. Esp. si otro\ntiene la habilidad Más.
4,6,59,Cambia con el tiempo\natmosférico.
4,6,60,Impide el robo\nde objetos.
4,6,61,Cura los problemas de\nestado mudando la piel.
4,6,62,Sube el Ataque si sufre\nun problema de estado.
4,6,63,Sube la Defensa si sufre\nun problema de estado.
4,6,64,Hiere a los enemigos que\nabsorben PS.
4,6,65,Potencia los ataques de\ntipo Planta en un apuro.
4,6,66,Potencia los ataques de\ntipo Fuego en un apuro.
4,6,67,Potencia los ataques de\ntipo Agua en un apuro.
4,6,68,Potencia los ataques de\ntipo Bicho en un apuro.
4,6,69,Impide que el Pokémon\nse dañe con sus movs.
4,6,70,El sol sale si el Pokémon\nentra en combate.
4,6,71,Evita que el rival huya.
4,6,72,Evita quedarse dormido.
4,6,73,Evita que se reduzcan\nlas características.
4,6,74,Potencia los ataques\nfísicos.
4,6,75,Bloquea golpes críticos.
4,6,76,Anula los efectos del\ntiempo atmosférico.
4,6,77,Sube la evasión si el\nPokémon está confuso.
4,6,78,Sube la Velocidad si le\nda un ataque eléctrico.
4,6,79,Sube el Ataque si el rival\nes del mismo sexo.
4,6,80,Cada vez que retrocede\nsube su Velocidad.
4,6,81,Sube la evasión durante\nuna tormenta de granizo.\n
4,6,82,Fomenta el uso rápido de\nla Baya que porta.
4,6,83,Potencia el Ataque tras\nrecibir un golpe crítico.
4,6,84,Sube la Veloc. si usa o\npierde un objeto llevado.
4,6,85,Debilita los movimientos\nde tipo Fuego.
4,6,86,Aumenta el efecto de los\ncambios en el Pokémon.
4,6,87,Pierde PS si hace calor.\nLos recupera con agua.
4,6,88,Adapta su fuerza para\ncada rival.
4,6,89,Aumenta la fuerza de los\npuñetazos.
4,6,90,Recupera PS si el Pokémon\nha sido envenenado.
4,6,91,Potencia los movimientos\ndel mismo tipo.
4,6,92,Aumenta la frecuencia de\nlos movimientos múltiples.
4,6,93,Cura los problemas de\nestado si está lloviendo.
4,6,94,"Si hace sol, baja los PS\npero potencia el At. Esp."
4,6,95,Potencia la Velocidad si\nhay problemas de estado.
4,6,96,Todos los movimientos se\nvuelven de tipo Normal.
4,6,97,Potencia los movimientos\nsi se vuelven críticos.
4,6,98,Solo dañan al Pokémon\nlos ataques directos.
4,6,99,El ataque del Pokémon y\nel del rival acertarán.
4,6,100,El Pokémon se mueve\ntras el rival más lento.
4,6,101,Potencia los movimientos\nmás débiles del Pokémon.
4,6,102,Evita los problemas de\nestado si hace sol.
4,6,103,El Pokémon no puede\nusar ningún objeto.
4,6,104,Usa movimientos sin que\nimporten las habilidades.
4,6,105,Aumenta la probabilidad\nde dar golpes críticos.
4,6,106,Daña al rival que le ha\ndado el golpe de gracia.
4,6,107,Prevé los movimientos\npeligrosos del rival.
4,6,108,Determina el movimiento\nmás potente del rival.
4,6,109,Ignora mejoras en las\nestadísticas del enemigo.
4,6,110,Potencia los movimientos\n“poco eficaces”.
4,6,111,Mitiga los movimientos\nsupereficaces.
4,6,112,Baja a la mitad Ataque y\nVelocidad por un tiempo.
4,6,113,Permite golpear a los\nrivales de tipo Fantasma.
4,6,114,Atrae ataques de tipo\nAgua lanzados a un PKMN.
4,6,115,El Pokémon recupera PS\nen tormentas de granizo.
4,6,116,Mitiga los movimientos\nsupereficaces.
4,6,117,El Pokémon invoca una\ntormenta de granizo.
4,6,118,El Pokémon recoge Miel\nde donde puede.
4,6,119,El Pokémon puede ver el\nobjeto que lleva el rival.
4,6,120,Potencia los movimientos\nque dañan al usuario.
4,6,121,Cambia el tipo al de la\nTabla que lleva.
4,6,122,Potencia los Pokémon del\nequipo si está soleado.
4,6,123,Reduce los PS de un rival\nmientras duerme.
4,7,1,야생 포켓몬이\n접근하기 어려워진다.
4,7,2,배틀에 나가면\n비를 내린다.
4,7,3,조금씩\n스피드가 높아진다.
4,7,4,상대의 공격이\n급소에 맞지 않는다.
4,7,5,일격 필살기가\n통하지 않는다.
4,7,6,누구도 자폭\n할 수 없게 된다.
4,7,7,마비 상태가\n되지 않는다.
4,7,8,모래바람으로\n회피율이 올라간다.
4,7,9,접촉한 상대를\n마비시킬 때가 있다.
4,7,10,전기를 받으면\n회복한다.
4,7,11,물을 받으면\n회복한다.
4,7,12,헤롱헤롱 상태가\n되지 않는다.
4,7,13,날씨의 영향이\n없어진다.
4,7,14,기술의 명중률이\n올라간다.
4,7,15,잠듦 상태가\n되지 않는다.
4,7,16,받은 기술의 타입으로\n변화한다.
4,7,17,독 상태가\n되지 않는다.
4,7,18,불꽃을 받으면\n불꽃 기술이 강해진다.
4,7,19,기술의 추가 효과를\n받지 않는다.
4,7,20,혼란 상태가\n되지 않는다.
4,7,21,교체시킨 기술이\n효과를 발휘하지 못한다.
4,7,22,상대의 공격을\n떨어뜨린다.
4,7,23,상대의 그림자를 밟아\n도망칠 수 없게 한다.
4,7,24,접촉한 상대에게\n상처를 입힌다.
4,7,25,효과가 굉장한 기술밖에\n맞지 않는다.
4,7,26,땅타입의 기술을\n받지 않는다.
4,7,27,"스치면 독, 마비, 잠듦\n상태가 될 때가 있다."
4,7,28,"독, 마비, 화상을\n상대에게 옮긴다."
4,7,29,상대가 능력을\n떨어뜨릴 수 없다.
4,7,30,배틀에서 일단 물러나면\n상태 이상이 회복된다.
4,7,31,전기타입의 기술을\n모두 자신이 맞는다.
4,7,32,기술의 추가 효과가\n나오기 쉽다.
4,7,33,비가 올 때 스피드가\n올라간다.
4,7,34,맑을 때 스피드가\n올라간다.
4,7,35,야생 포켓몬과\n만나기 쉬워진다.
4,7,36,상대와 같은\n특성이 된다.
4,7,37,물리 공격의\n위력이 올라간다.
4,7,38,접촉한 상대를\n중독 시킬 때가 있다.
4,7,39,풀죽지 않는다.\n
4,7,40,얼음 상태가\n되지 않는다.
4,7,41,화상 상태가\n되지 않는다.
4,7,42,강철타입의 포켓몬을\n도망칠 수 없게 한다.
4,7,43,소리 기술을\n받지 않는다.
4,7,44,비가 올 때 조금씩\nHP를 회복한다.
4,7,45,배틀에서 모래바람을\n일으킨다.
4,7,46,상대가 사용하는 기술의\nPP를 많이 줄인다.
4,7,47,불꽃과 얼음타입의\n기술에 강하다.
4,7,48,잠듦 상태에서\n빨리 깨어난다.
4,7,49,접촉한 상대에게\n화상을 입힐 때가 있다.
4,7,50,야생 포켓몬으로부터\n반드시 도망칠 수 있다.
4,7,51,상대가 명중률을\n떨어뜨리지 못한다.
4,7,52,상대가 공격을\n떨어뜨리지 못한다.
4,7,53,도구를 주워올\n때가 있다.
4,7,54,연속으로\n공격할 수 없다.
4,7,55,공격은 높지만\n빗나가기 쉽다.
4,7,56,스치면 헤롱헤롱 상태가\n될 때가 있다.
4,7,57,마이너스가 있으면\n특수공격이 올라간다.
4,7,58,플러스가 있으면\n특수공격이 올라간다.
4,7,59,날씨에 따라\n캐스퐁이 변화한다.
4,7,60,도구를 빼앗기지 않는다.\n
4,7,61,상태 이상을\n회복할 때가 있다.
4,7,62,상태 이상이 되면\n공격이 올라간다.
4,7,63,상태 이상이 되면\n방어가 올라간다.
4,7,64,흡수한 상대의\nHP를 줄인다.
4,7,65,위급할 때 풀타입의\n위력이 올라간다.
4,7,66,위급할 때 불꽃타입의\n위력이 올라간다.
4,7,67,위급할 때 물타입의\n위력이 올라간다.
4,7,68,위급할 때 벌레타입의\n위력이 올라간다.
4,7,69,부딪쳐도\n반동을 받지 않는다.
4,7,70,배틀에 나가면\n쾌청이 된다.
4,7,71,배틀에서 상대를\n도망칠 수 없게 한다.
4,7,72,잠듦 상태가\n되지 않는다.
4,7,73,상대가 능력을\n떨어뜨릴 수 없다.
4,7,74,물리 공격의\n위력이 올라간다.
4,7,75,상대의 공격이\n급소에 맞지 않는다.
4,7,76,날씨의 영향이\n없어진다.
4,7,77,혼란에 빠져있으면\n회피하기 쉬워진다.
4,7,78,전기를 받으면\n스피드가 올라간다.
4,7,79,성별이 같으면\n공격이 올라간다.
4,7,80,풀죽을 때마다\n스피드가 올라간다.
4,7,81,날씨가 싸라기눈일 때\n회피율이 올라간다.
4,7,82,나무열매를 여느 때보다\n빨리 사용한다.
4,7,83,급소에 맞으면\n공격이 올라간다.
4,7,84,도구가 없어지면\n스피드가 올라간다.
4,7,85,불꽃 기술의\n위력을 약하게 한다.
4,7,86,능력 변화가\n여느 때보다 심하다.
4,7,87,더우면 HP가 줄어든다.\n물로 HP를 회복한다.
4,7,88,상대의 능력을\n보고 능력치를 바꾼다.
4,7,89,펀치를 사용하는 기술의\n위력이 올라간다.
4,7,90,독 상태가 되면\nHP를 회복한다.
4,7,91,타입이 같은 기술의\n위력이 올라간다.
4,7,92,연속 기술을\n많이 쓸 수 있다.
4,7,93,비가 오면\n상태 이상이 회복된다.
4,7,94,맑으면 HP가 줄지만\n특수공격이 올라간다.
4,7,95,상태 이상이 되면\n스피드가 올라간다.
4,7,96,쓴 기술이 모두\n노말타입이 된다.
4,7,97,급소에 맞혔을 때\n위력이 올라간다.
4,7,98,공격 이외에는\n데미지를 입지 않는다.
4,7,99,서로의 기술이\n반드시 맞는다.
4,7,100,상대보다 재빨라도\n행동이 느려진다.
